source_group,source_file,T_K,conversion_proxy,tau_s,log10_tau_s,P_Pa,steam_to_ethane,sample_kind,iso_final_design_kind
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1280.879921587184,0.0003206793726124868,1.1502154211617223e-06,-5.939220814028727,166259.5534697175,0.0962323267012834,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1024.9828326469287,2.576552099453622e-07,1.096138258157318e-05,-4.960134663946669,167642.39259064198,0.8074749931693077,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1371.07056052424,0.12415253496149159,9.477876231086367e-06,-5.023288966928788,329918.7107011676,0.8103580046445131,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1397.2111814515663,0.011344610539465338,9.385965611629727e-07,-6.027521041291946,335991.07526242733,0.420360554009676,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1378.3602335257456,0.07921373971749768,5.3552961696608375e-06,-5.271216505916606,300814.1377940774,0.8992222184315324,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1417.104526036419,0.08476332928511643,3.2603570669959143e-06,-5.486734834369452,332181.36113137007,0.9485924979671836,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1180.6762578105554,0.009475493962067705,4.364816482108887e-05,-4.360034011404671,224225.92509537932,0.1577482391148805,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1241.552870888263,0.030839356616738423,2.8629195276817953e-05,-4.5431908591648895,316406.7728444934,0.6994692934677005,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1582.017604680732,0.4559476296201632,0.00012257688273034626,-3.911591427446493,181954.90576326847,0.5872823065146804,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1358.715970190242,0.0,0.0,-300.0,266817.2512203455,0.642721482552588,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1358.47486323677,0.005712978627687715,1.5375228052352385e-06,-5.813178433852142,174322.59172201157,0.6320072710514069,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1286.686880257912,0.0902126530621169,5.677555381243799e-05,-4.245838620798007,212459.5172703266,0.4095053086057305,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,836.3750121882185,0.1221894732240687,8.845273877459071e-05,-4.053288715424949,220647.9417160153,0.8686505928635597,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1409.939200161025,0.01195307959660219,1.0231077437687614e-06,-5.9900786282035,234532.23779797557,0.7004598621279001,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1392.9821110656485,0.09613814328916737,6.726002734808692e-06,-5.172242960436179,220647.2136080265,0.2591832783073187,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1230.521368579939,0.0812171761711794,0.00016815590718692998,-3.7742878716521977,346027.32323110104,0.9150909325107932,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1260.9247186034918,0.0014560717726324057,2.5630223574918364e-06,-5.591247605406476,311562.1907636523,0.2212805161252617,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1096.9080442236736,2.936068367875855e-06,5.063630719005887e-06,-5.295537974109552,203724.75143522024,0.3873787894845009,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1475.2528346609324,0.0823334189685262,1.4777995842463553e-06,-5.830384459958562,202649.9107480049,0.0363733852282166,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,928.9624492963776,3.327133346608946e-09,1.90124784587114e-05,-4.720961264997753,169555.6502789259,0.7372098099440336,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1403.2528934301808,0.058060553644528,3.0673697763606684e-06,-5.513233865963134,175246.71629071236,0.5359534882009029,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1556.0327198915184,0.0032317300126640802,9.672056712793948e-08,-7.014481165623168,305488.1304502487,0.51623191870749,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1397.3241133894771,0.04601821727667388,2.74215476869686e-06,-5.5619080370395215,178226.76580399275,0.5476261610165238,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1495.8130497438833,0.14317922938719807,2.5664134632203005e-06,-5.590673375112362,201370.55404484272,0.8114180769771338,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1375.7675839727744,0.0738083995571881,6.129645668540592e-06,-5.212564629665146,187306.0075566173,0.113526432774961,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1306.4646964007989,0.00021852808416722436,7.548804663485206e-07,-6.122121812496853,208783.33766013384,0.6782362898811698,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1396.730358689092,0.09802704848707455,5.706357843150705e-06,-5.243640997412063,333163.32306712866,0.6091221934184432,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,819.4352849526331,5.40827382877751e-11,0.000155751100413939,-3.8075688762770543,177015.92072844505,0.8581840069964528,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1005.12941098772,1.6536340019523976e-07,9.539892702826196e-06,-5.020456509869549,320066.6768476367,0.6458331383764744,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1542.479147464037,0.11731730759727499,1.15324106705635e-06,-5.938079900728505,210474.7608304024,0.8357582055032253,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1375.6885211262852,0.07090714066991333,5.522060589752294e-06,-5.257898832457582,194598.3413606882,0.4124351171776652,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1393.7422638526186,0.02088190831050818,1.941377506831154e-06,-5.711890006501173,179128.1431913376,0.9070572946220636,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,953.8603178411722,1.4269365689045799e-08,1.795955094637162e-05,-4.745704526463313,232181.3832968473,0.7590709691867232,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1517.8068571863696,0.2014910003328031,3.7325920139994546e-06,-5.427989477459691,224273.63879978657,0.7331757573410869,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1408.0913209263235,0.0013887330880707482,3.53711662072995e-07,-6.451350621015178,281285.8669087291,0.474998040124774,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1425.0405857618898,0.005119249728415376,6.417613497098676e-07,-6.192626441982144,228185.98747253415,0.9411452384665608,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1425.8052860246971,0.12360585238652633,5.960205442554736e-06,-5.224738770288263,283820.52313536406,0.3180587450042367,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,944.907375886105,9.575810810957819e-09,1.6808530008185773e-05,-4.774470266170798,211529.1414782405,0.0832042787224054,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1541.612103660591,0.2776459746322525,1.0109633540465255e-05,-4.995264586667975,196876.43628567457,0.4725357219576835,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1330.3808385552838,0.09546554863736645,1.7977791778847508e-05,-4.745263653935231,171616.2707656622,0.969630223698914,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1440.7615389302373,0.060581332400263754,1.7221866624795794e-06,-5.7639197784970975,242783.95678848028,0.4459572676569223,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1406.6682010469958,0.11033316474251575,6.02912013200447e-06,-5.219746062602244,265663.82199525833,0.62231286149472,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1560.5074552679434,0.23628119671486414,3.8476657253316055e-06,-5.41480266531143,220324.01598989964,0.3842961955815553,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,997.396671040915,1.0143422335406882e-07,1.296114181833265e-05,-4.887356737388425,294104.590266943,0.8452326701954007,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1586.019105641171,0.1558835252107854,9.097466637279039e-07,-6.041079528406985,276164.3582955003,0.0603188015520572,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1322.514064060524,0.03197098086973649,5.787306846525935e-06,-5.23752349046864,308519.96690034866,0.2441010847687721,trajectory,isothermal_pfr_hit_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1073.9002793421969,1.7078225844624484e-07,1.7939329174631565e-06,-5.746193801046825,312255.7343915105,0.7239378029480577,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1304.4342362647876,0.002656266194161705,1.8750304926919985e-06,-5.726991665162827,254879.3662339449,0.3383273156359792,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1230.2897349372506,0.05354504802036508,8.569150711844862e-05,-4.067062218851205,179521.38036489487,0.3075715387240052,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1442.5370287382975,0.0037110496301600016,3.064809285509209e-07,-6.513596545232985,278442.5377845764,0.1176193645223975,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,830.1789625966921,0.0016854577236977697,2.3307559147487977e-05,-4.632503204998568,292554.44034934044,0.0189638584852218,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,878.8711569597945,1.6764978294503408e-09,8.521633404583088e-05,-4.069477152814652,227638.45808804035,0.432918312959373,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1302.9499977687374,5.0724300155957636e-05,3.508963979292495e-07,-6.454821089942131,315391.3674876094,0.7832705918699503,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,893.3767710067332,2.5758883914761554e-09,5.589684739379897e-05,-4.252612685818167,270177.1654188633,0.1952178925275802,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1305.8830161672086,0.1360299922894429,0.0001475260329580183,-3.831131335805067,300875.95228105783,0.3407736392691731,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1460.1507453992965,0.11824713231839046,2.0272777062816934e-06,-5.693086755478311,332656.6709205508,0.3176835244521498,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1025.1393740344793,0.0,0.0,-300.0,279801.4722764492,0.3924327027052641,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1436.1483138939366,0.06853312846754811,2.2180012817495184e-06,-5.654038207214549,228307.7558502555,0.8092014538124204,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1361.7101051099598,0.03210792651420613,3.184474560005303e-06,-5.4969622162377165,158099.6099859476,0.0857952330261468,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1328.9919565292075,0.033434583284710384,5.3828855919541094e-06,-5.2689848505969135,304352.8625741601,0.1896405480802059,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1065.4443569248542,0.7655104299000696,1.0300118161840868e-05,-4.987157793086953,279941.7158588767,0.3428069232031703,state_probe,anchored_state_probe_after_pfr_miss
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1241.7612379603088,0.05776574639455645,7.5414552683242e-05,-4.1225448405998195,152058.4164187312,0.1842275373637676,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1340.857344544493,0.08873575799918343,1.7172933883151926e-05,-4.7651555021357925,337309.7512871027,0.08084362372756,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1037.2359169181436,8.900155601399007e-08,3.9268342029168585e-06,-5.405957434934924,192803.4659475088,0.7890658359974623,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1370.3840823611245,0.15938605762726754,3.180521281177673e-05,-4.497501694171048,252782.6439589262,0.6618153937160969,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1482.9341305885464,0.0858824476983604,1.3489472283643103e-06,-5.870005039859946,335464.09606933594,0.8213647929951549,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1253.5954571608454,0.034882374353610524,2.8140659877367343e-05,-4.550665722902009,189764.99661803248,0.0537513671442866,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1583.737508598715,0.4034500429809045,5.527861752428662e-05,-4.25744282686905,151311.79317831993,0.443867826834321,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1357.468468574807,0.0,0.0,-300.0,245763.12638819215,0.1767892083153128,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1561.5637213317675,0.008824983074836146,1.4275406135616514e-07,-6.84541152721885,272889.9309411645,0.307488664984703,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1341.2407470447945,0.0140583530116285,2.4551839729244616e-06,-5.609915959576717,310855.79469799995,0.624156835488975,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1406.6933820862323,0.28779843617669676,0.0008068741436418911,-3.093194201318147,313696.2380260229,0.2447587586939335,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1305.0025249831378,0.060318435432024864,1.542583734722379e-05,-4.811751252227715,235850.91680288315,0.798824505880475,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1513.0177667876706,0.34351999458981997,5.4306794774464304e-05,-4.265145828819255,202777.37881988287,0.6281509613618255,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1304.220478455536,0.027675136666145295,7.014039826720638e-06,-5.154031772461374,346048.43836277723,0.5908049121499062,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,805.8242607442662,0.002131975905102168,7.704693449858964e-05,-4.11324463607381,233611.21248453856,0.2050562435761094,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1507.9475138289854,0.11569782394517303,1.374620208405431e-06,-5.861817275780913,338437.83866614103,0.4025337109342217,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1432.276503900066,0.05866246105434092,1.8285408240138179e-06,-5.737895339156392,230166.68278723955,0.23026426974684,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1057.373666651547,3.5333411754212563e-06,1.2684902376413722e-05,-4.8967128707794965,326797.7852374315,0.1327147092670202,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1137.922055865638,0.0938634933681246,0.005428377286475351,-2.2653299753564258,214885.7681080699,0.67234917730093,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1363.9719707332551,0.23405805666035495,0.00033186870521521915,-3.47903369906213,271516.81520044804,0.469522412866354,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,867.9039863450453,2.2912560737609056e-10,3.7423496556746585e-05,-4.426855637884686,196047.59849607944,0.6195796830579638,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1410.0182622112334,0.10938440495327528,5.670568707204134e-06,-5.246373383079774,309522.66585081816,0.5619173524901271,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,872.9043462174013,0.0,1.3781602037696616e-05,-4.8607002950778195,237235.3410348296,0.7177832750603557,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1484.175473432988,0.004648857177088628,2.8135729897784757e-07,-6.550741813885907,253154.64194864035,0.680037840269506,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1344.602676187642,0.05782125707947594,6.979764937070681e-06,-5.156159203200923,303315.37146121264,0.653161839582026,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1254.6044416632503,0.0014069548411310695,3.138658976301535e-06,-5.50325586899449,232424.49704557657,0.2345591792836785,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1366.8794037913904,0.01161324516010831,2.0106885680602665e-06,-5.696655191286368,164476.13518685102,0.7413348285481334,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1514.1575572174042,0.0,0.0,-300.0,248521.5691849589,0.7206416251137853,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,941.1685576941818,6.352786297014745e-09,1.5756315081464764e-05,-4.8025453431222695,189755.80651313064,0.2053911415860057,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1560.5074552679434,0.2097196419131796,2.5649935627663532e-06,-5.59091372047753,220324.01598989964,0.3842961955815553,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1552.728438503109,0.1634381975248499,1.416294681012337e-06,-5.848846375867461,304061.35339289904,0.4454831518232822,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1042.7601891988888,0.0,0.0,-300.0,171981.22385889292,0.3741899104788899,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1561.1205256870016,0.14193339075363953,9.84228357207728e-07,-6.00690412639661,330655.6252762675,0.1813515964895486,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1214.9965984234586,0.049109186746137734,9.509835606316801e-05,-4.021826990516484,257463.02045881748,0.8526507271453738,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1286.6139939939603,0.0007065344978944843,1.3657598448130728e-06,-5.864625660275153,340053.2292202115,0.5499787945300341,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1274.0314897382632,2.3100266182685125e-05,2.989965064317342e-07,-6.524333886077858,319672.67971485853,0.0150866573676466,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1463.912585536018,0.30908514136894294,8.888750458687436e-05,-4.051159285940717,293534.9119827152,0.6486030118539929,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1357.468468574807,0.0767546748511021,9.286355031465255e-06,-5.032154716614406,245763.12638819215,0.1767892083153128,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1286.5573908342049,0.037808730774814614,1.2871618983285805e-05,-4.890366824402002,219882.56461918357,0.8216869821771979,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1305.63165450003,0.06487658781565497,1.9673095777446242e-05,-4.7061272937017975,191542.9409593344,0.2384286429733038,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1308.9317265804857,0.06195603783158932,1.746657112057232e-05,-4.757792343418476,250318.2703629136,0.2566192196682095,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1302.9499977687374,0.03559096849049803,8.985085982284777e-06,-5.0464777625780295,315391.3674876094,0.7832705918699503,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1379.499395270832,0.0002795465479621395,2.602750771440213e-07,-6.584567416128306,217901.16596966985,0.3519621305167675,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1325.3267015656456,0.033031251318957566,5.721748169589712e-06,-5.242471260645461,283117.68770217896,0.7603716049343348,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1269.1804424487054,0.036074412327313565,1.763352377899271e-05,-4.753660892190016,294947.40422815084,0.9332923162728548,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,991.9066849770024,4.140603671043408e-08,1.0793274950139621e-05,-4.966846759490149,157602.02445089817,0.8867064733058214,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1431.5250036679208,0.09830505800465217,3.5343417694124415e-06,-5.4516914566987555,202113.2029592991,0.4624224314466119,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1261.081694802269,0.2042351088149148,0.004457763374719533,-2.3508829882965627,320018.8187882304,0.4755343329161405,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1455.4618746088818,0.005062885880770196,4.215138741023271e-07,-6.375188126028759,265321.1645781994,0.9196318723261356,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1454.1495703626424,0.09505712712101533,2.567560078862962e-06,-5.59047938546646,165580.6226655841,0.3626489145681262,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1384.853379256092,0.01164430751256973,1.3878688734220402e-06,-5.857651564312987,242244.48092281815,0.779428830370307,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1430.6902208039537,0.3719512217537383,0.0004760636095928273,-3.3223350148225914,275859.18698459864,0.97087199985981,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,883.1543135456741,4.322632252140579e-09,0.00012583414671005875,-3.900201491518308,247983.7937280536,0.0322394073009491,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,966.3733092555776,0.0,0.0,-300.0,263343.43906491995,0.1746387397870421,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,975.095588020049,2.6665964547589738e-08,1.2085545332900402e-05,-4.917733748257899,278217.8353518248,0.7327252607792616,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1091.3262231368572,6.0857955345161585e-06,7.701295954243954e-06,-5.113436186721173,311051.2662678957,0.6171219851821661,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1472.928218296729,0.09122119395144235,1.7505311663997428e-06,-5.756830152665337,206021.2990269065,0.1163785979151725,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1339.223845056258,0.07748370904580715,1.1630265520486686e-05,-4.934410370158407,208943.21911036968,0.6018316904082894,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1496.0395984631032,0.11676456947379255,1.7720900084875061e-06,-5.751514223082889,264947.110041976,0.0510217621922493,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,940.7294810004532,0.08617036151275359,2.5686792395622395e-05,-4.590290124299439,151263.8060376048,0.3147222185507417,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1489.7311325464398,0.10111509653361817,1.7455756817591254e-06,-5.758061317025777,222945.46775519848,0.966519122943282,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1419.2637529503554,0.13114065115865114,6.65410613334399e-06,-5.1769102763920465,252905.57760745287,0.6994250267744064,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1566.8371076183394,0.15147138205576882,1.075966755290877e-06,-5.968201147086703,265040.95289856195,0.5705018090084195,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1375.7675839727744,0.0624954476127384,4.825166886646746e-06,-5.316487661243218,187306.0075566173,0.113526432774961,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1357.7350243274122,0.11371725339358252,1.9215584176443006e-05,-4.716346407933998,213210.585527122,0.3558128029108047,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1420.261635077186,0.002916343970488011,6.252256792497148e-07,-6.203963192957037,156433.53704363108,0.9365879353135824,trajectory,isothermal_pfr_missed_target
isothermal,out_v2_iso_r1\isothermal_enrichment_cracksim.parquet,1536.9975294312462,0.024381773294440356,4.472306833090391e-07,-6.349468408308853,156577.09799706936,0.6164803002029657,trajectory,isothermal_pfr_missed_target
